ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code
0x435,COIMBRES15DEL01,30.0,4.6337736972250205,-11.006686,-76.951736,11.016686,76.961736,17-03-2022,,11:50,,Unknown,3,Snack,motorcycle,1.0,No,Metropolitian,45,COI
0x2c9a,CHENRES11DEL01,24.0,4.8,13.064181,80.236442,13.174181,80.346442,08-03-2022,19:50,0.833333333,Cloudy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,34,CHE
0x4f3a,COIMBRES17DEL01,35.0,4.3,11.026117,76.944652,11.136117,77.054652,10-03-2022,21:15,21:20,Windy,Jam,0,Snack,motorcycle,1.0,Yes,Metropolitian,51,COI
0xa750,BANGRES14DEL01,28.0,4.7,12.949934,77.699386,12.989934,77.739386,15-03-2022,14:35,14:50,Stormy,High,1,Meal,motorcycle,0.0,No,Metropolitian,11,BAN
0x9127,BANGRES04DEL02,23.0,5.0,12.98041,77.640489,13.06041,77.720489,08-03-2022,22:20,22:25,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,29,BAN
0x23ca,HYDRES09DEL01,23.0,4.9,17.431668,78.408321,17.441668,78.418321,01-03-2022,08:45,08:50,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,19,HYD
0xab99,MYSRES05DEL03,32.0,4.5,12.323978,76.627961,12.353978,76.657961,24-03-2022,23:40,23:50,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,27,MYS
0x4d3,MYSRES16DEL01,30.0,4.6337736972250205,-12.316967,-76.603067,12.326967,76.613067,21-03-2022,,10:40,,Unknown,3,Buffet,scooter,0.0,No,Metropolitian,21,MYS
0x7d25,CHENRES17DEL01,22.0,4.7,13.045479,80.23311,13.155479,80.34311,10-03-2022,21:40,21:45,Stormy,Jam,1,Drinks,scooter,1.0,No,Metropolitian,16,CHE
0x918a,BANGRES07DEL01,35.0,4.6,12.978453,77.643685,13.018453,77.683685,30-03-2022,0.708333333,17:15,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,18,BAN
0x820d,COIMBRES13DEL01,24.0,4.9,11.003669,76.976494,11.043669,77.016494,26-03-2022,12:20,12:35,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,11,COI
0x3b7f,MYSRES09DEL01,36.0,4.7,12.323194,76.630583,12.333194,76.640583,26-03-2022,11:25,11:40,Windy,High,0,Meal,motorcycle,2.0,No,Metropolitian,37,MYS
0x2528,CHENRES04DEL03,31.0,5.0,13.02978,80.208812,13.08978,80.268812,24-03-2022,21:55,22:05,Fog,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,28,CHE
0x9a80,CHENRES09DEL01,27.0,4.6,13.044694,80.26147,13.114694,80.33147,04-03-2022,22:10,22:20,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,14,CHE
0xcbf4,KOCRES08DEL01,33.0,5.0,9.985497,76.276999,10.025497,76.316999,15-02-2022,15:20,15:35,Cloudy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,25,KOC
0x9f69,COIMBRES09DEL02,22.0,4.7,11.008638,76.984311,11.058638,77.034311,28-03-2022,21:30,21:35,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,25,COI
0xc93,CHENRES15DEL02,38.0,4.5,13.026286,80.275235,13.076286,80.325235,17-03-2022,22:25,22:30,Fog,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,CHE
0x5b7e,MYSRES010DEL02,39.0,4.6,12.321214,76.621094,12.371214,76.671094,03-04-2022,23:55,24:10:00,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,18,MYS
0x5288,MYSRES18DEL02,20.0,4.4,12.337928,76.617889,12.357928,76.637889,28-03-2022,08:55,09:05,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,MYS
0x81e6,BANGRES09DEL01,30.0,3.5,12.934179,77.615797,13.044179,77.725797,31-03-2022,0.833333333,20:05,Windy,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,38,BAN
0x5472,HYDRES010DEL03,27.0,4.9,17.428294,78.404423,17.488294,78.464423,05-03-2022,21:50,21:55,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,16,HYD
0xb65,MYSRES02DEL02,20.0,5.0,12.304569,76.643622,12.354569,76.693622,05-03-2022,22:50,0.958333333,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,16,MYS
0xb527,BANGRES02DEL01,37.0,4.9,12.970221,77.645396,13.080221,77.755396,23-03-2022,23:10,23:20,Fog,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,26,BAN
0x3675,MYSRES01DEL03,28.0,4.7,12.311072,76.654878,12.341072,76.684878,17-03-2022,17:55,0.75,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,29,MYS
0x1d2d,HYDRES12DEL01,34.0,4.3,17.429585,78.392621,17.539585,78.502621,02-04-2022,18:30,18:40,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,33,HYD
0x2eb2,COIMBRES18DEL01,39.0,4.6,11.02091,76.940432,11.06091,76.980432,07-03-2022,16:45,16:55,Stormy,Medium,1,Meal,scooter,0.0,No,Metropolitian,30,COI
0x736,BANGRES17DEL03,30.0,4.6337736972250205,12.972532,77.608179,13.032532,77.668179,28-03-2022,,20:25,,Unknown,3,Drinks,electric_scooter,1.0,No,Metropolitian,35,BAN
0x2f1d,COIMBRES05DEL03,22.0,4.6,11.022169,76.999594,11.082169,77.059594,05-03-2022,19:45,19:55,Sunny,Jam,2,Meal,scooter,1.0,No,Metropolitian,17,COI
0xba45,COIMBRES09DEL01,31.0,4.6,11.008638,76.984311,11.018638,76.994311,26-03-2022,10:45,10:55,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,COI
0xa5bb,CHENRES17DEL02,20.0,4.6,13.045479,80.23311,13.095479,80.28311,19-03-2022,18:10,18:15,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,17,CHE
0x43ed,MYSRES06DEL03,30.0,4.7,12.323994,76.626167,12.383994,76.686167,07-03-2022,18:10,18:25,Fog,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,19,MYS
0x64da,BANGRES01DEL01,31.0,5.0,12.933284,77.615428,13.003284,77.685428,29-03-2022,23:30,23:45,Windy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,BAN
0x6f1e,COIMBRES12DEL01,21.0,4.8,11.000762,76.981876,11.110762,77.091876,29-03-2022,20:10,20:15,Sunny,Jam,2,Meal,motorcycle,1.0,No,Metropolitian,24,COI
0x3a46,HYDRES12DEL02,39.0,4.6,17.429585,78.392621,17.559585,78.522621,06-03-2022,0.75,18:10,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,HYD
0x2d45,CHENRES19DEL02,32.0,5.0,12.986047,80.218114,13.066047,80.298114,25-03-2022,21:30,21:40,Windy,Jam,0,Drinks,motorcycle,1.0,Yes,Metropolitian,47,CHE
0x1e57,CHENRES16DEL02,29.0,4.4,13.049645,80.242268,13.179645,80.372268,06-03-2022,19:50,20:05,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,36,CHE
0x19de,CHENRES16DEL02,33.0,4.9,13.049645,80.242268,13.069645,80.262268,03-04-2022,11:35,11:45,Sandstorms,High,2,Snack,scooter,1.0,No,Metropolitian,25,CHE
0x6e7d,COIMBRES19DEL01,35.0,4.9,11.022298,76.998349,11.062298,77.038349,09-03-2022,12:45,0.541666667,Cloudy,High,0,Meal,motorcycle,0.0,No,Metropolitian,30,COI
0xbbad,CHENRES03DEL03,34.0,4.6,13.091809,80.219104,13.181809,80.309104,18-03-2022,21:20,21:25,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,CHE
0x2d22,MYSRES18DEL02,36.0,4.9,12.337928,76.617889,12.387928,76.667889,21-03-2022,19:10,19:15,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,24,MYS
0x4e9b,BANGRES19DEL02,33.0,4.6,12.914264,77.6784,12.934264,77.6984,03-04-2022,10:50,11:05,Sandstorms,Low,2,Snack,electric_scooter,0.0,No,Metropolitian,23,BAN
0x8d90,CHENRES08DEL01,35.0,4.8,13.022394,80.242439,13.032394,80.252439,24-03-2022,08:35,08:40,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,17,CHE
0x74f9,MYSRES010DEL03,28.0,4.9,12.321214,76.621094,12.351214,76.651094,07-03-2022,21:10,21:20,Cloudy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,33,MYS
0x242a,HYDRES16DEL02,33.0,4.1,17.440827,78.393391,17.460827,78.413391,30-03-2022,09:40,09:50,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,23,HYD
0x2171,HYDRES14DEL03,30.0,4.9,17.426228,78.407495,17.486228,78.467495,30-03-2022,23:10,23:25,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,19,HYD
0x9c78,BANGRES08DEL03,39.0,4.7,12.906229,77.596791,12.996229,77.686791,12-03-2022,0.833333333,20:15,Sunny,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,BAN
0x78ce,CHENRES08DEL01,26.0,3.8,13.022394,80.242439,13.062394,80.282439,17-03-2022,13:15,13:25,Sunny,High,0,Drinks,motorcycle,0.0,No,Metropolitian,41,CHE
0x9a5e,BANGRES010DEL02,22.0,4.2,12.933298,77.614293,12.953298,77.634293,26-03-2022,08:15,08:25,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,28,BAN
0x23c0,MYSRES17DEL01,33.0,4.9,12.326356,76.619103,12.366356,76.659103,03-04-2022,14:45,14:50,Stormy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,27,MYS
0x8b5a,COIMBRES06DEL01,31.0,4.2,11.021278,76.995017,11.131278,77.105017,27-03-2022,18:30,18:45,Windy,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,38,COI
0xa3d4,CHENRES17DEL01,38.0,4.9,13.045479,80.23311,13.085479,80.27311,30-03-2022,14:30,14:40,Windy,High,0,Drinks,motorcycle,1.0,No,Metropolitian,35,CHE
0x477e,CHENRES17DEL01,38.0,3.7,13.045479,80.23311,13.115479,80.30311,18-03-2022,21:50,0.916666667,Sandstorms,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,34,CHE
0x17ea,COIMBRES010DEL01,37.0,3.6,11.003008,76.97544,11.073009,77.04544,20-03-2022,21:15,21:30,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,33,COI
0x3ea2,BANGRES01DEL02,38.0,4.9,12.933284,77.615428,12.953284,77.635428,28-03-2022,08:35,08:45,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,26,BAN
0xb0bf,CHENRES15DEL01,26.0,4.2,13.026286,80.275235,13.136286,80.385235,25-03-2022,0.916666667,22:05,Fog,Jam,1,Buffet,scooter,2.0,Yes,Metropolitian,40,CHE
0xb6e7,CHENRES15DEL03,31.0,4.8,13.026286,80.275235,13.086286,80.335235,24-03-2022,17:35,17:50,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,CHE
0xc35,COIMBRES19DEL01,29.0,4.7,11.022298,76.998349,11.062298,77.038349,15-03-2022,14:55,0.625,Cloudy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,27,COI
0x25f5,MYSRES18DEL01,23.0,4.8,12.337928,76.617889,12.407928,76.687889,23-03-2022,19:40,19:55,Stormy,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,MYS
0x4666,HYDRES20DEL01,25.0,4.8,17.483216,78.552111,17.593216,78.662111,04-03-2022,17:15,17:20,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,HYD
0x7801,HYDRES08DEL02,38.0,4.8,17.438263,78.397865,17.568263,78.527865,31-03-2022,18:50,19:05,Sunny,Medium,1,Meal,scooter,1.0,No,Metropolitian,23,HYD
0x4f26,CHENRES09DEL03,33.0,4.9,13.044694,80.26147,13.074694,80.29147,21-03-2022,18:20,18:25,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,30,CHE
0xb452,HYDRES08DEL03,26.0,4.7,17.438263,78.397865,17.468263,78.427865,01-04-2022,0.791666667,19:15,Sunny,Medium,0,Snack,motorcycle,0.0,No,Metropolitian,21,HYD
0x2cd6,BANGRES04DEL01,29.0,5.0,12.98041,77.640489,13.02041,77.680489,17-03-2022,15:40,15:45,Sunny,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,BAN
0xacbd,CHENRES17DEL01,39.0,5.0,13.045479,80.23311,13.115479,80.30311,04-03-2022,22:15,22:30,Fog,Low,0,Snack,motorcycle,1.0,No,Metropolitian,39,CHE
0x1860,CHENRES12DEL01,33.0,4.5,12.972793,80.249982,13.082793,80.359982,06-03-2022,18:40,18:50,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,30,CHE
0x2ce0,HYDRES11DEL01,28.0,4.6,17.430448,78.418213,17.440448,78.428213,15-03-2022,0.458333333,11:10,Windy,Low,1,Snack,motorcycle,0.0,,Metropolitian,10,HYD
0x4382,BANGRES09DEL03,32.0,4.5,12.934179,77.615797,12.994179,77.675797,17-03-2022,21:30,21:35,Fog,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,28,BAN
0x4d41,HYDRES010DEL02,29.0,5.0,17.428294,78.404423,17.508294,78.484423,02-03-2022,20:30,20:35,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,38,HYD
0x9cd0,BANGRES010DEL02,32.0,5.0,12.933298,77.614293,13.063298,77.744293,02-03-2022,17:35,17:40,Sandstorms,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,37,BAN
0x397c,CHENRES19DEL01,26.0,5.0,12.986047,80.218114,13.096047,80.328114,12-03-2022,22:45,22:55,Fog,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,23,CHE
0xb643,MYSRES14DEL02,39.0,4.7,0.0,0.0,0.02,0.02,17-03-2022,10:20,10:25,Cloudy,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,MYS
0x617a,BANGRES02DEL03,30.0,4.6337736972250205,12.970221,77.645396,13.000221,77.675396,24-03-2022,,20:30,Windy,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,46,BAN
0xc687,KOCRES07DEL01,24.0,4.8,9.985697,76.281128,9.995697,76.291128,15-02-2022,11:55,0.5,Sandstorms,High,1,Drinks,motorcycle,1.0,No,Metropolitian,28,KOC
0x61ef,CHENRES16DEL02,21.0,4.8,13.049645,80.242268,13.179645,80.372268,23-03-2022,20:35,20:40,Sunny,Jam,2,Drinks,motorcycle,0.0,,Metropolitian,11,CHE
0x1bb2,HYDRES08DEL03,36.0,5.0,17.438263,78.397865,17.468263,78.427865,11-03-2022,18:35,18:50,Cloudy,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,16,HYD
0x46e0,COIMBRES12DEL03,35.0,4.7,11.000762,76.981876,11.060762,77.041876,30-03-2022,23:55,24:05:00,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,COI
0x5178,BANGRES20DEL03,25.0,4.6,12.972161,77.596014,13.062161,77.686014,27-03-2022,0.833333333,20:05,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,29,BAN
0x9f6b,HYDRES12DEL02,37.0,4.6,17.429585,78.392621,17.449585,78.412621,19-03-2022,09:25,09:35,Sunny,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,28,HYD
0xac38,CHENRES11DEL02,20.0,4.7,13.064181,80.236442,13.194181,80.366442,08-03-2022,18:15,18:25,Cloudy,Medium,1,Buffet,scooter,1.0,No,Metropolitian,35,CHE
0x16de,MYSRES07DEL03,21.0,4.8,12.325461,76.632278,12.415461,76.722278,18-03-2022,17:20,17:30,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,26,MYS
0x8eb8,BANGRES05DEL02,25.0,4.0,12.970324,77.645748,13.020324,77.695748,03-04-2022,20:50,21:05,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,31,BAN
0x1605,COIMBRES05DEL02,30.0,4.7,11.022169,76.999594,11.102169,77.079594,12-03-2022,18:20,18:30,Sandstorms,Medium,2,Meal,scooter,1.0,No,Metropolitian,21,COI
0x7fbf,MYSRES02DEL02,25.0,4.9,12.304569,76.643622,12.384569,76.723622,20-03-2022,20:25,20:30,Sunny,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,15,MYS
0x74e0,CHENRES02DEL02,31.0,4.2,13.086438,80.220672,13.136439,80.270672,21-03-2022,20:30,20:45,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,37,CHE
0x2339,COIMBRES06DEL02,30.0,4.6337736972250205,11.021278,76.995017,11.071278,77.045017,11-03-2022,,23:40,Fog,Low,2,Drinks,scooter,0.0,No,Metropolitian,14,COI
0xa919,MYSRES12DEL01,34.0,4.5,12.284747,76.625861,12.324747,76.665861,28-03-2022,13:25,13:30,Sandstorms,High,2,Meal,electric_scooter,1.0,No,Metropolitian,26,MYS
0x1f0d,CHENRES18DEL01,36.0,4.3,12.981615,80.231598,12.991615,80.241598,05-04-2022,0.375,09:15,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,CHE
0x9ec9,CHENRES20DEL01,21.0,4.8,12.975996,80.221898,13.045996,80.291898,06-04-2022,21:55,22:05,Sandstorms,Jam,2,Snack,scooter,,No,Metropolitian,16,CHE
0x36e3,MYSRES01DEL02,29.0,4.6,12.311072,76.654878,12.331072,76.674878,03-03-2022,08:15,08:25,Sandstorms,Low,2,Snack,scooter,1.0,No,Metropolitian,18,MYS
0x6c32,HYDRES07DEL03,24.0,5.0,17.424114,78.347554,17.484114,78.407554,24-03-2022,19:40,19:50,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,32,HYD
0x8cc,CHENRES08DEL01,25.0,4.6,13.022394,80.242439,13.062394,80.282439,26-03-2022,15:40,15:50,Fog,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,16,CHE
0x24d3,COIMBRES17DEL03,27.0,4.7,11.026117,76.944652,11.056117,76.974652,13-03-2022,19:25,19:40,Windy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,18,COI
0x6c09,BANGRES13DEL02,22.0,4.0,12.935662,77.61413,12.985662,77.66413,15-03-2022,20:10,20:15,Sandstorms,Jam,0,Buffet,motorcycle,2.0,No,Metropolitian,32,BAN
0xab07,CHENRES20DEL01,24.0,5.0,12.975996,80.221898,13.085996,80.331898,23-03-2022,20:25,20:30,Stormy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,CHE
0x300a,HYDRES03DEL02,35.0,4.9,17.422819,78.449578,17.442819,78.469578,01-04-2022,10:50,11:05,Cloudy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,HYD
0x9758,CHENRES07DEL01,25.0,5.0,13.081878,80.248519,13.091878,80.258519,13-03-2022,09:10,09:25,Sunny,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,23,CHE
0x81b1,BANGRES15DEL01,22.0,4.9,12.975377,77.696664,13.085377,77.806664,04-03-2022,22:25,22:30,Sandstorms,Low,2,Meal,scooter,1.0,No,Metropolitian,18,BAN
0x16b1,MYSRES13DEL02,30.0,4.6337736972250205,12.310972,76.659264,12.390972,76.739264,06-04-2022,,21:35,Cloudy,Jam,2,Buffet,scooter,2.0,No,Metropolitian,33,MYS
0x57c,CHENRES13DEL01,30.0,4.6337736972250205,13.027018,80.254791,13.067018,80.294791,01-03-2022,,16:15,,Unknown,3,Drinks,scooter,1.0,No,Metropolitian,27,CHE
0x4bc8,MYSRES05DEL01,21.0,4.5,12.323978,76.627961,12.433978,76.737961,06-03-2022,18:25,18:30,Sunny,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,17,MYS
0x25e6,COIMBRES20DEL03,36.0,4.5,10.994136,76.963303,11.054136,77.023303,26-03-2022,23:55,1,Sandstorms,Low,0,Meal,motorcycle,0.0,No,Metropolitian,22,COI
0xa04a,HYDRES05DEL01,34.0,4.7,17.433809,78.386744,17.443809,78.396744,01-04-2022,0.375,09:10,Windy,Low,2,Buffet,scooter,1.0,No,Metropolitian,26,HYD
0xb9b4,MYSRES11DEL01,39.0,4.3,12.323225,76.630028,12.433225,76.740028,31-03-2022,20:30,20:40,Stormy,Jam,2,Snack,scooter,2.0,No,Metropolitian,42,MYS
0x1f22,COIMBRES17DEL01,31.0,4.9,11.026117,76.944652,11.036117,76.954652,05-04-2022,10:35,10:40,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,23,COI
0x6101,CHENRES010DEL03,35.0,4.5,13.066762,80.251865,13.096762,80.281865,17-03-2022,18:50,18:55,Sunny,Medium,2,Buffet,scooter,1.0,No,Metropolitian,15,CHE
0xdfc2,KOCRES18DEL03,35.0,3.7,9.957144,76.296783,10.047144,76.386783,12-02-2022,19:55,20:10,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,31,KOC
0x24c7,MYSRES05DEL03,38.0,4.8,12.323978,76.627961,12.383978,76.687961,01-04-2022,18:45,0.791666667,Sunny,Medium,1,Snack,scooter,0.0,No,Metropolitian,15,MYS
0x7df,MYSRES11DEL01,24.0,4.9,12.323225,76.630028,12.433225,76.740028,20-03-2022,23:55,24:10:00,Windy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,21,MYS
0x97ec,MYSRES14DEL01,28.0,4.8,0.0,0.0,0.11,0.11,31-03-2022,18:25,18:40,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,37,MYS
0x60d9,CHENRES08DEL02,28.0,4.7,13.022394,80.242439,13.072394,80.292439,19-03-2022,17:40,17:55,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,CHE
0x16ac,MYSRES08DEL01,30.0,4.6337736972250205,12.297954,76.665169,12.337954,76.705169,15-03-2022,,13:10,Sandstorms,High,0,Meal,motorcycle,1.0,No,Metropolitian,33,MYS
0xb56d,COIMBRES07DEL01,30.0,4.5,10.96185,76.971082,11.03185,77.041082,10-03-2022,22:25,22:40,Sunny,Low,2,Buffet,electric_scooter,1.0,No,Metropolitian,27,COI
0x827c,BANGRES01DEL03,22.0,4.7,12.933284,77.615428,13.023284,77.705428,02-03-2022,21:10,21:25,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,BAN
0x8ec3,BANGRES13DEL03,22.0,4.3,12.935662,77.61413,13.025662,77.70413,06-03-2022,20:45,20:50,Fog,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,41,BAN
0xa078,MYSRES01DEL03,22.0,4.9,12.311072,76.654878,12.401072,76.744878,12-03-2022,18:50,19:05,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,29,MYS
0x3555,HYDRES08DEL01,26.0,4.5,17.438263,78.397865,17.508263,78.467865,23-03-2022,17:40,17:50,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,32,HYD
0x52a7,BANGRES05DEL02,22.0,4.8,12.970324,77.645748,13.100324,77.775748,02-03-2022,18:55,19:10,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,22,BAN
0x16cb,BANGRES11DEL02,30.0,4.6337736972250205,12.934365,77.616155,13.064365,77.746155,20-03-2022,17:20,17:35,Sandstorms,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,22,BAN
0x974c,BANGRES03DEL01,20.0,4.7,12.979166,77.640709,12.989166,77.650709,01-04-2022,10:35,10:40,Windy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,17,BAN
0x8099,HYDRES14DEL01,29.0,4.7,17.426228,78.407495,17.536228,78.517495,04-03-2022,17:15,17:20,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,29,HYD
0x4ea1,COIMBRES05DEL01,30.0,4.6,11.022169,76.999594,11.132169,77.109594,29-03-2022,0.958333333,23:15,Sunny,Low,2,Drinks,electric_scooter,0.0,No,Metropolitian,24,COI
0x2818,COIMBRES010DEL03,34.0,4.9,11.003008,76.97544,11.033008,77.00544,13-03-2022,0.916666667,22:10,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,27,COI
0xb943,HYDRES02DEL03,38.0,5.0,17.41233,78.449654,17.47233,78.509654,19-03-2022,21:45,21:55,Sunny,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,24,HYD
0x2861,BANGRES05DEL01,24.0,4.6,12.970324,77.645748,13.010324,77.685748,07-03-2022,14:25,14:40,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,17,BAN
0x683,HYDRES17DEL01,30.0,4.6337736972250205,17.451976,78.385883,17.491976,78.425883,15-03-2022,,16:30,,Unknown,3,Buffet,scooter,0.0,No,Metropolitian,38,HYD
0x617f,CHENRES15DEL03,30.0,4.6337736972250205,13.026286,80.275235,13.116286,80.365235,10-03-2022,,20:15,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,19,CHE
0x5cb2,COIMBRES08DEL01,39.0,4.3,11.001852,76.976268,11.011852,76.986268,15-03-2022,11:50,11:55,Stormy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,38,COI
0xb21d,HYDRES05DEL01,37.0,4.8,17.433809,78.386744,17.443809,78.396744,24-03-2022,11:35,11:45,Stormy,High,0,Buffet,motorcycle,1.0,No,Metropolitian,38,HYD
0x48d0,HYDRES07DEL02,24.0,4.9,17.424114,78.347554,17.474114,78.397554,13-03-2022,19:20,19:25,Windy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,25,HYD
0xc179,KOCRES09DEL03,26.0,4.7,10.000706,76.349516,10.060706,76.409516,15-02-2022,21:15,21:25,Fog,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,32,KOC
0x7a7a,BANGRES15DEL03,37.0,4.8,12.975377,77.696664,13.005377,77.726664,15-03-2022,21:15,21:20,Windy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,30,BAN
0x68ca,COIMBRES07DEL01,22.0,5.0,10.96185,76.971082,11.00185,77.011082,28-03-2022,15:10,15:15,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,27,COI
0x58cc,HYDRES18DEL03,34.0,4.4,17.450851,78.379347,17.510851,78.439347,30-03-2022,20:20,20:25,Sandstorms,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,35,HYD
0x2ee3,MYSRES13DEL03,23.0,4.6,12.310972,76.659264,12.370972,76.719264,24-03-2022,17:25,17:40,Sandstorms,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,29,MYS
0x5437,MYSRES16DEL02,21.0,4.8,12.316967,76.603067,12.336967,76.623067,24-03-2022,10:50,11:05,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,15,MYS
0x9716,COIMBRES13DEL03,24.0,4.5,11.003669,76.976494,11.033669,77.006494,24-03-2022,17:35,17:45,Sunny,Medium,1,Snack,scooter,1.0,No,Metropolitian,14,COI
0x517a,MYSRES06DEL01,29.0,4.9,12.323994,76.626167,12.333994,76.636167,09-03-2022,0.416666667,10:05,Fog,Low,1,Snack,motorcycle,0.0,No,Metropolitian,17,MYS
0xb85c,CHENRES03DEL01,34.0,4.9,13.091809,80.219104,13.101809,80.229104,05-04-2022,09:20,09:30,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Metropolitian,28,CHE
