ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),City_Code
0x6d0c,JAPRES07DEL02,26.0,4.9,26.766536,75.837333,26.896536,75.967333,04-03-2022,17:30,17:45,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,20,JAP
0x5f5,INDORES11DEL01,30.0,4.6337736972250205,-22.751234,75.88949,22.791234,75.92949,07-03-2022,,14:40,Stormy,High,0,Meal,motorcycle,1.0,No,Metropolitian,34,IND
0xba3e,RANCHIRES02DEL02,39.0,4.3,0.0,0.0,0.13,0.13,10-03-2022,21:20,21:30,Cloudy,Jam,1,Drinks,motorcycle,,No,Metropolitian,40,RAN
0x35c5,INDORES19DEL02,39.0,4.7,22.745536,75.893106,22.825536,75.973106,18-03-2022,21:25,21:30,Stormy,Jam,1,Snack,scooter,0.0,No,Metropolitian,26,IND
0x6b43,RANCHIRES19DEL02,30.0,4.1,23.333017,85.3172,23.383017,85.3672,13-03-2022,22:25,22:35,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,26,RAN
0xe1cc,AGRRES06DEL02,38.0,4.4,0.0,0.0,0.02,0.02,11-02-2022,08:20,08:35,Stormy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,27,AGR
0x3f9a,INDORES03DEL03,32.0,4.8,22.751857,75.866699,22.781857,75.896699,24-03-2022,22:20,22:35,Stormy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,23,IND
0xc219,AGRRES08DEL03,37.0,3.7,27.160934,78.044095,27.250934,78.134095,18-02-2022,21:50,0.916666667,Sandstorms,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,42,AGR
0x9c7f,RANCHIRES06DEL02,34.0,4.8,23.357804,85.325146,23.377804,85.345146,01-04-2022,10:50,10:55,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,RAN
0xc486,DEHRES19DEL01,33.0,3.6,30.372202,78.077151,30.482202,78.187151,12-02-2022,19:15,19:30,Sandstorms,Jam,2,Buffet,scooter,1.0,No,Metropolitian,41,DEH
0x1f45,JAPRES09DEL01,21.0,5.0,26.911378,75.789034,26.951378,75.829034,03-03-2022,14:30,14:35,Sandstorms,High,0,Snack,motorcycle,0.0,No,Metropolitian,17,JAP
0xf50,RANCHIRES02DEL02,33.0,4.7,0.0,0.0,0.13,0.13,14-03-2022,22:15,22:25,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,30,RAN
0x67d,INDORES13DEL02,30.0,4.6337736972250205,22.745049,75.892471,22.825049,75.972471,08-03-2022,,22:55,Sunny,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,17,IND
0xc51a,BHPRES06DEL03,30.0,4.5,23.232357,77.429989,23.322357,77.519989,16-02-2022,17:20,17:25,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,38,BHP
0x169e,RANCHIRES08DEL01,30.0,4.6337736972250205,23.353783,85.326967,23.463783,85.436967,20-03-2022,,21:35,,Unknown,3,Snack,bicycle,1.0,No,Metropolitian,30,RAN
0x4b6f,INDORES12DEL02,30.0,4.9,22.74806,75.8934,22.76806,75.9134,28-03-2022,10:50,0.458333333,Windy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,24,IND
0xe0a9,ALHRES20DEL03,34.0,4.1,25.454697,81.834492,25.594697,81.974492,16-02-2022,19:35,19:45,Cloudy,Jam,1,Snack,scooter,2.0,No,Metropolitian,41,ALH
0xdda0,ALHRES14DEL01,26.0,4.6,25.459775,81.834841,25.469775,81.844841,17-02-2022,11:30,11:35,Fog,High,2,Buffet,scooter,1.0,No,Metropolitian,24,ALH
0x6c61,RANCHIRES010DEL02,24.0,4.1,23.354422,85.3329,23.434422,85.4129,27-03-2022,20:40,20:55,Fog,Jam,1,Buffet,scooter,1.0,No,Metropolitian,43,RAN
0xdba5,KOLRES04DEL02,22.0,4.9,22.538731,88.364878,22.668731,88.494878,16-02-2022,22:50,22:55,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,15,KOL
0x43fd,JAPRES19DEL03,23.0,4.5,26.913726,75.75282,26.973726,75.812821,09-03-2022,22:20,22:25,Cloudy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,24,JAP
0xdcdd,LUDHRES01DEL01,38.0,4.8,30.873988,75.842739,30.883988,75.852739,11-02-2022,11:45,0.5,Cloudy,High,1,Drinks,scooter,1.0,No,Metropolitian,28,LUD
0x8d66,JAPRES04DEL02,28.0,4.8,26.902328,75.794257,26.922328,75.814257,05-03-2022,11:10,11:15,Windy,High,2,Drinks,scooter,1.0,No,Metropolitian,14,JAP
0x3925,INDORES20DEL02,24.0,4.8,22.732225,75.874765,22.862225,76.004765,08-03-2022,20:55,21:10,Fog,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,46,IND
0xd8ef,ALHRES15DEL02,23.0,5.0,25.449872,81.836167,25.579872,81.966167,14-02-2022,21:45,21:50,Sandstorms,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,27,ALH
0x6987,RANCHIRES07DEL01,28.0,4.7,23.359407,85.325055,23.469407,85.435055,06-04-2022,21:35,21:50,Sandstorms,Jam,1,Drinks,scooter,0.0,No,Metropolitian,23,RAN
0xd030,KNPRES05DEL03,29.0,4.6,26.479108,80.315042,26.509108,80.345042,17-02-2022,22:45,0.958333333,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,12,KNP
0x9eed,JAPRES010DEL01,39.0,5.0,26.921411,75.793604,26.991411,75.863604,06-04-2022,23:10,23:20,Fog,Low,0,Meal,motorcycle,1.0,Yes,Metropolitian,41,JAP
0xcb4f,BHPRES11DEL02,39.0,4.1,23.233219,77.433571,23.313219,77.513571,16-02-2022,0.916666667,22:05,Fog,Jam,2,Drinks,scooter,2.0,No,Metropolitian,43,BHP
0xd2c0,DEHRES03DEL03,36.0,5.0,30.335259,78.053162,30.365259,78.083162,17-02-2022,22:45,22:55,Fog,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,DEH
0x43d9,INDORES20DEL03,33.0,4.7,22.732225,75.874765,22.762225,75.904765,03-03-2022,17:40,17:50,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,17,IND
0xd04e,LUDHRES11DEL01,20.0,4.2,30.893081,75.821495,30.933081,75.861495,11-02-2022,14:10,14:25,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,34,LUD
0x4b85,JAPRES01DEL01,35.0,5.0,26.90519,75.810753,26.94519,75.850753,13-03-2022,16:45,16:55,Fog,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,26,JAP
0xc3e9,KOLRES05DEL01,24.0,4.7,22.527893,88.368628,22.597893,88.438628,18-02-2022,18:55,0.791666667,Fog,Medium,1,Snack,scooter,1.0,No,Metropolitian,34,KOL
0x26b1,JAPRES07DEL02,33.0,4.3,26.766536,75.837333,26.786536,75.857333,05-03-2022,0.458333333,11:05,Windy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,22,JAP
0xb91d,RANCHIRES02DEL01,34.0,4.2,0.0,0.0,0.07,0.07,06-03-2022,20:15,20:25,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,RAN
0x129a,JAPRES18DEL01,34.0,4.9,26.913987,75.752891,26.923987,75.762891,07-03-2022,09:35,09:45,Stormy,Low,2,Meal,motorcycle,1.0,No,Metropolitian,23,JAP
0xc6f2,LUDHRES03DEL02,22.0,4.9,30.88722,75.804893,31.01722,75.934893,18-02-2022,21:35,21:45,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,LUD
0xd190,KNPRES07DEL01,22.0,4.6,26.472001,80.354002,26.482001,80.364002,11-02-2022,09:15,09:20,Stormy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,17,KNP
0xdbe4,BHPRES08DEL02,33.0,4.6,23.232537,77.429845,23.282537,77.479845,13-02-2022,20:20,20:35,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,BHP
0xcbe3,ALHRES17DEL03,24.0,4.7,25.45235,81.841889,25.59235,81.981889,16-02-2022,21:20,21:25,Cloudy,Jam,0,Drinks,motorcycle,2.0,Yes,Metropolitian,42,ALH
0x5241,RANCHIRES11DEL02,24.0,4.5,23.359194,85.325447,23.379194,85.345447,09-03-2022,09:25,09:40,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,19,RAN
0x7539,JAPRES01DEL03,34.0,4.7,26.90519,75.810753,26.93519,75.840753,21-03-2022,17:30,17:45,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,35,JAP
0x6bc5,JAPRES08DEL03,33.0,4.5,26.910262,75.783013,26.970262,75.843013,17-03-2022,17:55,18:10,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,30,JAP
0xe215,KNPRES010DEL02,37.0,4.2,26.47775,80.351569,26.52775,80.401569,17-02-2022,18:40,18:55,Sandstorms,Medium,2,Drinks,scooter,1.0,No,Metropolitian,32,KNP
0xdcb8,KNPRES01DEL03,34.0,4.8,26.483672,80.320708,26.513672,80.350708,17-02-2022,0.833333333,20:05,Sunny,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,29,KNP
0x8acb,JAPRES04DEL02,28.0,4.7,26.902328,75.794257,26.982328,75.874257,04-04-2022,18:50,19:05,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,25,JAP
0x3f7b,RANCHIRES14DEL01,34.0,5.0,0.0,0.0,0.11,0.11,04-03-2022,19:35,19:50,Windy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,43,RAN
0xcf6a,LUDHRES17DEL02,25.0,4.8,30.893384,75.821202,30.913384,75.841202,13-02-2022,09:15,09:25,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,19,LUD
0xd561,KOLRES06DEL03,36.0,4.6,22.533662,88.366217,22.593662,88.426217,17-02-2022,23:25,23:40,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,19,KOL
0xb323,JAPRES19DEL03,33.0,4.6,26.913726,75.75282,26.943726,75.78282,01-03-2022,22:15,22:30,Fog,Low,1,Meal,scooter,1.0,No,Metropolitian,16,JAP
0x47a7,JAPRES02DEL02,23.0,4.9,26.914142,75.805704,26.934142,75.825704,28-03-2022,10:35,10:50,Sandstorms,Low,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,JAP
0xba95,INDORES19DEL02,26.0,4.6,22.745536,75.893106,22.825536,75.973106,23-03-2022,22:40,22:55,Cloudy,Low,2,Drinks,scooter,1.0,No,Metropolitian,23,IND
0x2bac,RANCHIRES17DEL02,25.0,4.9,23.374878,85.335739,23.394878,85.355739,24-03-2022,11:35,11:40,Cloudy,High,0,Buffet,motorcycle,,No,Metropolitian,24,RAN
0x9244,JAPRES12DEL03,36.0,5.0,26.902908,75.792934,26.992908,75.882934,06-04-2022,18:30,18:45,Cloudy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,36,JAP
0x1a78,RANCHIRES09DEL03,28.0,4.7,23.351058,85.325731,23.381058,85.355731,15-03-2022,19:50,20:05,Cloudy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,29,RAN
0xc11c,BHPRES19DEL02,30.0,4.6337736972250205,0.0,0.0,0.08,0.08,18-02-2022,,17:25,Windy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,31,BHP
0x55ef,JAPRES09DEL02,30.0,4.9,26.911378,75.789034,26.931378,75.809034,01-04-2022,11:20,11:25,Windy,High,0,Buffet,motorcycle,3.0,No,Metropolitian,42,JAP
0xc08a,KOLRES07DEL03,31.0,4.6,-22.547186,88.35068,22.607185,88.41068,11-02-2022,0.75,18:15,Sunny,Medium,2,Buffet,electric_scooter,1.0,No,Metropolitian,15,KOL
0x3089,INDORES14DEL02,34.0,5.0,22.761593,75.886362,22.841593,75.966362,25-03-2022,21:15,21:20,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,36,IND
0x19e2,JAPRES010DEL02,39.0,4.9,26.921411,75.793604,27.051411,75.923604,06-04-2022,19:30,19:40,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,37,JAP
0x8a7a,JAPRES02DEL02,25.0,4.7,26.914142,75.805704,27.044142,75.935704,04-04-2022,22:15,22:30,Cloudy,Low,1,Meal,motorcycle,1.0,No,Metropolitian,29,JAP
0xc2ed,BHPRES16DEL02,22.0,4.8,23.264015,77.408236,23.344015,77.488236,12-02-2022,17:25,17:30,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,19,BHP
0x43b7,INDORES06DEL02,20.0,3.7,22.728163,75.884212,22.778163,75.934212,13-03-2022,20:45,20:50,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,49,IND
0xd3fc,ALHRES07DEL02,25.0,4.7,25.449659,81.839744,25.529659,81.919744,18-02-2022,21:45,21:50,Stormy,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,37,ALH
0xb165,JAPRES010DEL02,35.0,5.0,26.921411,75.793604,26.941411,75.813604,01-03-2022,08:40,08:50,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,25,JAP
0xcf38,KNPRES08DEL02,35.0,4.9,0.0,0.0,0.13,0.13,12-02-2022,0.833333333,20:10,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,KNP
0xd2aa,KOLRES09DEL01,30.0,4.7,22.515082,88.36783,22.555082,88.40783,11-02-2022,15:10,15:25,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,32,KOL
0x5a02,JAPRES02DEL01,24.0,4.7,26.914142,75.805704,26.924142,75.815704,03-03-2022,11:35,11:50,Cloudy,High,2,Drinks,electric_scooter,1.0,No,Metropolitian,28,JAP
0xd03b,LUDHRES01DEL01,39.0,4.1,30.873988,75.842739,30.983988,75.952739,18-02-2022,0.833333333,20:10,Stormy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,36,LUD
0x2c84,RANCHIRES19DEL03,33.0,4.7,23.333017,85.3172,23.423017,85.4072,02-04-2022,23:30,23:45,Sandstorms,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,25,RAN
0xa75e,JAPRES07DEL03,34.0,4.6,26.766536,75.837333,26.856536,75.927333,06-04-2022,17:20,17:35,Cloudy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,36,JAP
0x246e,INDORES02DEL01,30.0,4.6,22.651847,75.881991,22.691847,75.921991,01-03-2022,16:25,16:30,Cloudy,Medium,2,Meal,electric_scooter,1.0,No,Metropolitian,17,IND
0xdc9e,ALHRES07DEL01,38.0,4.7,25.449659,81.839744,25.519659,81.909744,12-02-2022,19:50,20:05,Cloudy,Jam,2,Snack,scooter,1.0,No,Metropolitian,46,ALH
0x226d,INDORES06DEL02,38.0,4.7,22.728163,75.884212,22.748163,75.904212,09-03-2022,10:50,10:55,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,29,IND
0x579b,JAPRES02DEL01,28.0,4.9,26.914142,75.805704,27.024142,75.915704,04-03-2022,21:50,22:05,Sandstorms,Jam,2,Meal,motorcycle,0.0,No,Metropolitian,16,JAP
0x668d,RANCHIRES14DEL02,24.0,4.4,0.0,0.0,0.13,0.13,04-04-2022,17:45,0.75,Fog,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,39,RAN
0x66e2,INDORES17DEL01,35.0,4.4,22.761226,75.887522,22.831226,75.957521,06-04-2022,21:45,0.916666667,Fog,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,45,IND
0x328b,JAPRES18DEL02,34.0,3.5,26.913987,75.752891,26.993987,75.832891,10-03-2022,21:15,21:30,Windy,Jam,2,Meal,scooter,2.0,No,Metropolitian,44,JAP
0xc696,KNPRES13DEL02,38.0,4.8,26.481547,80.299775,26.611547,80.429775,18-02-2022,19:50,19:55,Stormy,Jam,2,Snack,motorcycle,0.0,No,Metropolitian,29,KNP
0xc3e2,LUDHRES12DEL02,24.0,4.9,30.893244,75.821817,31.023244,75.951817,14-02-2022,17:25,17:30,Fog,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,38,LUD
0x3df3,JAPRES07DEL03,35.0,4.1,26.766536,75.837333,26.906536,75.977333,16-03-2022,17:15,17:20,Sunny,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,JAP
0x212b,JAPRES03DEL01,26.0,4.8,26.913483,75.803139,27.023483,75.913139,31-03-2022,23:25,23:40,Cloudy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,20,JAP
0xc8d9,ALHRES05DEL03,32.0,4.6,25.457687,81.835585,25.487687,81.865585,13-02-2022,17:55,0.75,Fog,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,15,ALH
0xde81,LUDHRES14DEL03,26.0,4.6,30.892978,75.821847,30.922978,75.851847,17-02-2022,19:45,19:55,Cloudy,Jam,2,Buffet,scooter,,No,Metropolitian,30,LUD
0x1f7b,RANCHIRES09DEL02,28.0,4.7,23.351058,85.325731,23.431058,85.405731,31-03-2022,22:45,22:50,Sandstorms,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,11,RAN
0x8d36,RANCHIRES04DEL03,35.0,5.0,23.359033,85.325347,23.389033,85.355347,28-03-2022,18:15,18:30,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,31,RAN
0xbd85,RANCHIRES11DEL02,31.0,5.0,23.359194,85.325447,23.489194,85.455447,10-03-2022,23:25,23:35,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,15,RAN
0x80c6,RANCHIRES18DEL03,22.0,4.9,23.351489,85.324253,23.381489,85.354253,28-03-2022,20:40,20:55,Sandstorms,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,29,RAN
0x8bf8,RANCHIRES17DEL01,24.0,4.9,23.374878,85.335739,23.484878,85.445739,08-03-2022,19:20,19:25,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,42,RAN
0x858,RANCHIRES15DEL02,35.0,4.9,23.369746,85.33982,23.389746,85.35982,01-04-2022,09:20,09:25,Cloudy,Low,1,Meal,scooter,1.0,No,Metropolitian,18,RAN
0x18c5,INDORES010DEL02,30.0,4.6337736972250205,22.75004,75.902847,22.77004,75.922847,05-04-2022,,10:05,Cloudy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,19,IND
0x850e,INDORES13DEL02,21.0,4.8,22.745049,75.892471,22.765049,75.912471,05-03-2022,10:35,10:50,Sunny,Low,2,Drinks,scooter,1.0,No,Metropolitian,15,IND
0x6bc4,INDORES06DEL01,35.0,5.0,22.728163,75.884212,22.768163,75.924212,05-04-2022,0.541666667,13:10,Cloudy,High,0,Snack,motorcycle,1.0,No,Metropolitian,31,IND
0xc2b5,KOLRES13DEL03,36.0,3.8,22.553227,88.353273,22.643227,88.443273,18-02-2022,19:35,19:40,Stormy,Jam,2,Meal,scooter,1.0,No,Metropolitian,33,KOL
0x6c39,INDORES13DEL03,37.0,3.9,22.745049,75.892471,22.835049,75.982471,06-03-2022,23:20,23:35,Fog,Low,1,Drinks,scooter,2.0,No,Metropolitian,33,IND
0x9285,JAPRES12DEL01,34.0,4.9,26.902908,75.792934,26.912908,75.802934,13-03-2022,10:25,10:40,Sunny,Low,1,Meal,motorcycle,0.0,No,Metropolitian,16,JAP
0xc2d2,KNPRES14DEL01,38.0,4.5,26.463504,80.372929,26.473504,80.382929,17-02-2022,09:55,0.416666667,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,20,KNP
0xd8d,INDORES16DEL01,34.0,5.0,22.744648,75.894377,22.784648,75.934377,24-03-2022,0.625,15:05,Sunny,High,2,Buffet,electric_scooter,0.0,No,Metropolitian,21,IND
0xce14,LUDHRES15DEL03,38.0,4.1,30.899584,75.809346,30.959584,75.869346,11-02-2022,23:40,23:45,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,23,LUD
0x7c9d,INDORES07DEL03,29.0,5.0,22.722634,75.886959,22.812634,75.976959,04-03-2022,18:35,18:45,Windy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,24,IND
0x9ef4,INDORES06DEL02,27.0,4.8,22.728163,75.884212,22.748163,75.904212,01-04-2022,11:40,11:50,Stormy,High,1,Snack,motorcycle,0.0,No,Metropolitian,18,IND
0xcd37,LUDHRES20DEL03,23.0,4.9,30.885915,75.788259,30.945915,75.848259,13-02-2022,19:55,20:05,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,27,LUD
0x54bf,RANCHIRES010DEL02,36.0,4.6,23.354422,85.3329,23.374422,85.3529,01-03-2022,09:55,10:10,Windy,Low,1,Buffet,scooter,1.0,No,Metropolitian,25,RAN
0x1c0f,RANCHIRES08DEL01,32.0,5.0,23.353783,85.326967,23.393783,85.366967,05-04-2022,14:55,0.625,Sandstorms,High,1,Buffet,motorcycle,1.0,No,Metropolitian,26,RAN
0x42d3,JAPRES19DEL03,36.0,4.1,26.913726,75.75282,27.003726,75.842821,25-03-2022,19:45,19:50,Sunny,Jam,2,Buffet,scooter,1.0,No,Metropolitian,32,JAP
0xdc5d,AGRRES03DEL01,22.0,4.7,27.160832,78.011608,27.270832,78.121608,16-02-2022,20:10,20:15,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,20,AGR
0xa779,RANCHIRES14DEL03,37.0,4.9,0.0,0.0,0.06,0.06,07-03-2022,22:45,0.958333333,Fog,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,RAN
0x7a2a,RANCHIRES05DEL02,25.0,4.8,23.355164,85.324097,23.485164,85.454097,02-04-2022,22:10,22:20,Windy,Low,1,Meal,scooter,0.0,No,Metropolitian,14,RAN
0xb9b6,RANCHIRES12DEL01,32.0,4.8,0.0,0.0,0.04,0.04,11-03-2022,15:10,15:15,Fog,Medium,1,Meal,scooter,1.0,No,Metropolitian,16,RAN
0x612a,INDORES04DEL02,33.0,4.9,22.753659,75.903365,22.773659,75.923365,19-03-2022,08:45,08:55,Sunny,Low,2,Snack,electric_scooter,1.0,No,Metropolitian,18,IND
0xa8d3,JAPRES19DEL02,39.0,4.6,26.913726,75.75282,27.043726,75.88282,29-03-2022,23:45,23:55,Windy,Low,0,Snack,motorcycle,,No,Metropolitian,27,JAP
0x962b,INDORES11DEL02,31.0,4.7,22.751234,75.88949,22.771234,75.90949,01-04-2022,09:45,0.416666667,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,17,IND
0x205f,JAPRES07DEL03,26.0,5.0,26.766536,75.837333,26.796536,75.867333,15-03-2022,18:35,18:40,Windy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,29,JAP
0xbcbf,JAPRES18DEL01,24.0,4.7,26.913987,75.752891,27.023987,75.862891,16-03-2022,17:20,17:35,Windy,Medium,1,Meal,scooter,1.0,No,Metropolitian,25,JAP
0x3b14,INDORES12DEL02,23.0,4.8,22.74806,75.8934,22.79806,75.9434,05-04-2022,0.75,18:10,Cloudy,Medium,1,Snack,motorcycle,0.0,No,Metropolitian,11,IND
0x21d1,INDORES04DEL02,33.0,4.7,22.753659,75.903365,22.883659,76.033365,23-03-2022,17:35,17:40,Fog,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,40,IND
0xce98,KNPRES03DEL03,24.0,4.5,26.469003,80.316344,26.559003,80.406344,18-02-2022,17:35,17:50,Sandstorms,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,20,KNP
0xcaec,DEHRES09DEL01,38.0,4.8,30.332735,78.054222,30.442735,78.164222,18-02-2022,17:15,17:30,Fog,Medium,2,Drinks,motorcycle,2.0,Yes,Metropolitian,40,DEH
0x41ec,INDORES02DEL02,21.0,4.7,22.651847,75.881991,22.731847,75.961991,27-03-2022,0.875,21:10,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,IND
0xd2ed,DEHRES14DEL03,38.0,4.5,30.319528,78.040267,30.379528,78.100267,11-02-2022,0.875,21:15,Windy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,30,DEH
0xc720,AGRRES12DEL02,21.0,5.0,27.165108,78.015053,27.245108,78.095053,14-02-2022,21:45,21:50,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,26,AGR
0x991d,RANCHIRES11DEL01,26.0,4.7,23.359194,85.325447,23.469194,85.435447,06-04-2022,17:55,18:10,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,32,RAN
0xc344,DEHRES07DEL03,36.0,4.5,30.362686,78.06889,30.392686,78.09889,15-02-2022,20:20,20:25,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,27,DEH
0xda22,KOLRES01DEL02,24.0,4.8,22.514688,88.393294,22.594688,88.473294,12-02-2022,20:15,20:30,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,KOL
0x3e1b,RANCHIRES08DEL02,36.0,4.6,23.353783,85.326967,23.373783,85.346967,03-04-2022,11:20,11:35,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,35,RAN
0xc080,DEHRES05DEL02,26.0,4.9,-30.346994,78.062543,30.396994,78.112543,17-02-2022,22:50,0.958333333,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,18,DEH
0xa792,JAPRES09DEL03,32.0,4.2,26.911378,75.789034,26.971378,75.849034,17-03-2022,20:35,20:40,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,38,JAP
0xddd2,AGRRES19DEL01,39.0,5.0,0.0,0.0,0.11,0.11,16-02-2022,21:45,21:55,Fog,Jam,2,Buffet,scooter,1.0,No,Metropolitian,40,AGR
0xe250,LUDHRES09DEL02,23.0,4.0,30.885814,75.786976,30.905814,75.806976,15-02-2022,11:55,12:05,Fog,High,2,Snack,electric_scooter,1.0,No,Metropolitian,33,LUD
0x27ab,RANCHIRES15DEL03,33.0,4.7,23.369746,85.33982,23.399746,85.36982,28-03-2022,17:50,0.75,Cloudy,Medium,1,Meal,motorcycle,,No,Metropolitian,16,RAN
0xdc59,KNPRES01DEL02,38.0,4.7,26.483672,80.320708,26.533672,80.370708,15-02-2022,18:35,18:50,Fog,Medium,1,Meal,motorcycle,1.0,No,Metropolitian,19,KNP
0x66a8,INDORES04DEL03,26.0,2.8,22.753659,75.903365,22.843659,75.993365,23-03-2022,23:20,23:25,Sunny,Low,2,Meal,scooter,1.0,No,Metropolitian,38,IND
0x8479,RANCHIRES01DEL02,34.0,4.7,23.416792,85.316842,23.546792,85.446842,08-03-2022,17:25,17:30,Fog,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,35,RAN
0x8bd9,JAPRES11DEL01,36.0,5.0,26.90294,75.793007,26.94294,75.833007,26-03-2022,15:45,0.666666667,Sunny,Medium,0,Drinks,motorcycle,,No,Metropolitian,21,JAP
0xb194,RANCHIRES19DEL01,33.0,4.9,23.333017,85.3172,23.443017,85.4272,18-03-2022,19:15,19:25,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,29,RAN
0x5298,INDORES07DEL03,22.0,4.0,22.722634,75.886959,22.752634,75.916959,28-03-2022,22:20,22:25,Sandstorms,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,20,IND
0xdb8f,KOLRES13DEL01,22.0,4.0,22.553227,88.353273,22.593227,88.393273,11-02-2022,13:45,13:55,Fog,High,1,Meal,motorcycle,1.0,No,Metropolitian,32,KOL
